Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,list_buildings,lantai,area_digunakan,luas_tanah,latitude,longitude,dist_SD,dist_SMP,dist_SMA_SMK,dist_Universitas,dist_Fasilitas_Kesehatan,dist_Mall,dist_Supermarket,dist_Minimarket,dist_Stasiun,dist_Terminal,dist_Bandara,dist_Halte,dist_Entry_Exit_Tol
499000000,Taman,3,1,1,"Air, Tanpa perabotan, Listrik, Fully fenced","Rumah jaga, Keamanan 24 jam",1,72,72,-7.3659469,112.7076701,0.6491156649058873,1.5597624638158047,3.134360362251242,4.07788484339589,1.0713259522234104,3.044848559405647,2.364411002655284,1.1467698356500156,3.775038389041011,2.5513692389475224,6.90867545925437,3.473044978084858,23.143567095730436
915000000,Waru,3,2,2,"Balkon, Listrik, Deck, Air, Sebagian perabotan, Wifi","Rumah jaga, Keamanan 24 jam",2,72,72,-7.3668722,112.7359958,2.2388861731448415,1.4524846338104762,0.9680471634053442,3.0485326325005433,2.0877354222901188,1.5295866193108885,1.5824715494788217,0.4737534300443545,3.0378209587895535,3.8519812798569735,3.888991150276952,3.5773250693364425,
100000000,Sidoarjo,3,1,0,"Air, Tanpa perabotan, Listrik",Tidak Ada,1,72,72,-7.4355986,112.6612219,3.065004519363648,2.857591950443551,3.072338367929072,6.425320683862421,3.87147368898663,5.462167197922113,5.689375767245771,4.344455870193547,4.785679404796586,8.718567014906673,16.72394047650005,4.938253826585136,26.061463081570327
330000000,Prambon,4,1,0,"Air, Tanpa perabotan, Listrik, Teras",Tidak Ada,1,72,72,-7.4607526,112.5826176,4.570282990621207,7.3542710926047,6.838073562898936,16.606617969359128,6.727393743054211,15.64346448341882,13.824792195395649,7.588198318662356,5.535424540521842,7.493317199006674,27.164383788674737,5.235077032480658,23.489733809408406
256000000,Jabon,4,1,0,"Air, Tanpa perabotan, Listrik, Teras",Tidak Ada,2,72,72,-7.5491177,112.7201178,9.027099465091059,7.713867062374433,12.462297963977065,3.588869366792659,3.5154778645982208,13.762470534248502,4.029178667368008,3.5124617153873388,3.5693558734737394,11.889391981805893,24.5493722939155,3.5693558734737394,
365000000,Jabon,3,1,0,"Air, Teras, Listrik",Tidak Ada,1,72,72,-7.572655,112.7680968,17.27313938282509,15.25793242213713,20.00636332373977,11.132934726555359,11.059543224360919,21.306535894011194,11.573244027130706,11.056527075150038,11.113421233236437,19.433457341568587,33.150104503128944,11.113421233236437,
2600000000,Waru,3,3,0,Berperabot lengkap,Tidak Ada,2,72,72,-7.3432711,112.7683327,1.3773391833947835,1.996591986447833,2.1701114603409626,3.593820910175113,1.4414149160324587,6.581760473425328,0.3849449750522403,1.6279901425770593,5.102823169913415,5.914417177830931,5.79397830578939,5.083964019331772,5.1011870397206005
1500000000,Gedangan,5,2,0,"Garasi, Dapur lengkap, AC, Sebagian perabotan",Tidak Ada,1,72,72,-7.3885665,112.7323259,0.2930570178332332,1.3085948145245216,0.5520177995546861,5.005422535411109,0.8848933354724824,3.2988314347579597,0.9969872133247867,0.8187913078941792,0.5320641333813662,5.621226095304045,4.300310278984402,1.1257633886221257,
250000000,Wonoayu,2,1,1,"Garasi, Tanpa perabotan, Air",Tidak Ada,1,72,72,-7.446138,112.6514882,3.7854739776183073,3.5780614086982103,2.194564527519025,7.529161139900217,4.6782349211854495,6.566007653959908,4.944646086594313,3.4666806119499323,2.316424651329201,7.973837334255214,18.280959853957583,2.316424651329201,19.319269395448217
550000000,Sidoarjo,2,2,0,Tanpa perabotan,Tidak Ada,1,72,72,-7.4497718,112.7015495,1.418867546113402,1.3473282165336105,1.6196508465489468,1.1611435311078238,1.125437344093236,1.7112317906415684,0.8042066902093296,2.8773550012846476,2.9627882173951483,3.9766351559257362,13.48333016014807,2.288506762128217,0.5015150382374634
1200000000,Waru,2,3,0,Tanpa perabotan,Tidak Ada,1,72,72,-7.3517813,112.7846068,3.65569846610592,4.153966852324592,4.333047013762388,2.145324081631715,1.3379443850875703,8.962938974598273,1.4819554553074294,0.33382813873705136,7.489622163679425,5.530774530778097,4.345481477245988,7.470763013097782,1.145830679228416
250000000,Candi,2,1,1,Tanpa perabotan,Tidak Ada,2,72,72,-7.48588066,112.747696,2.3516400123049204,4.738518630809911,4.902378195766419,5.702232586435421,4.0755114399035435,7.483506580937227,4.521555060686097,2.413212293073899,6.388013769876348,5.610428028494622,16.8810361672585,6.301501148674111,16.22228017242378
1250000000,Sidoarjo,2,1,0,"Garasi, Tanpa perabotan, Internet",Keamanan,1,85,72,-7.4464,112.6933,1.1998401051928325,0.47786535550964965,1.3979991228111683,2.059582504941752,1.395848064503482,1.0964290190014436,1.702645664043258,2.2656664582385844,4.191349191034898,4.806309543422655,14.375735315887873,3.186945735962144,17.651330531770277
450000000,Sidoarjo,2,1,0,"Garasi, Balkon, Air, Tanpa perabotan, Deck, Wifi, Internet, Gas alam, Listrik, Teras, Fully fenced","Keamanan, Lapangan tenis, Rumah jaga, Keamanan 24 jam",1,85,72,-7.44011612,112.7010083,1.6084596568910952,0.8249105496332381,0.6023120080364456,1.8206456422292632,0.7502120581039191,2.666547782340762,1.4637088013307689,23.963534393727834,3.9908758423963424,4.991149442741,12.627096841529978,2.948008873249656,25.57716567603142
365000000,Sedati,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",Tidak Ada,1,85,72,-7.40573552,112.7613933,2.5065411140907705,5.029552198919072,1.2356790443970957,4.461970855121569,2.912570849346763,7.408849670742178,4.701728814821947,2.9293841300495416,5.511152092956382,4.563461083065851,3.7937857227930625,5.511152092956382,12.058738844974425
500000000,Waru,4,1,0,Tanpa perabotan,Tidak Ada,1,85,72,-7.3584727,112.7566227,0.4752494493155145,0.8450243471675278,0.6091563672701069,3.5627947766780457,0.5205751505908736,4.330346006538633,0.9009410904067849,2.6670345020651247,4.1018169757486085,4.792123091587021,3.5619635944697396,4.1018169757486085,5.588906776459134
625000000,Sukodono,3,1,0,Tanpa perabotan,Tidak Ada,1,85,72,-7.3831573,112.6883969,2.579776205804597,4.057074090771247,4.620388041736567,4.9220898926977235,2.978413499469228,6.193628432616464,1.313537975032555,2.0212391018570783,5.261459183194317,6.040794037424272,10.057455332465192,5.0915514795957035,21.874830858461536
590000000,Sidoarjo,2,2,2,Tanpa perabotan,Tidak Ada,2,85,72,-7.4245342,112.6815738,1.167869367509814,1.4811772924484414,0.2168028768667815,5.175205871654629,1.83433131651081,4.212052385714322,3.118227231721714,22.15770695243791,7.345436071821709,8.073016813688191,12.95853087226704,6.302569102675023,23.839214394958166
850000000,Sidoarjo,2,1,0,"Garasi, Tanpa perabotan, Listrik",Tidak Ada,1,90,72,-7.4295139,112.6905109,1.977426539164207,0.5278655298143117,2.0287548833536198,4.033600453050945,3.277853796659409,3.070446967110637,5.420735796619646,25.376179227192146,6.203830653218024,7.20410425356268,15.261039437164971,5.160963684071337,26.989810509495737
1190000000,Gedangan,4,3,0,Sebagian perabotan,Keamanan 24 jam,2,110,72,-7.3885665,112.7323259,0.2930570178332332,1.3085948145245216,0.5520177995546861,5.005422535411109,0.8848933354724824,3.2988314347579597,0.9969872133247867,0.8187913078941792,0.5320641333813662,5.621226095304045,4.300310278984402,1.1257633886221257,
675000000,Candi,3,3,3,"Internet, Halaman, Air, Tanpa perabotan, Deck, Balkon, Tangki air, Listrik, Teras","Keamanan, Taman, Area anak-anak, Keamanan 24 jam",2,110,72,-7.458909,112.699393,2.527793492151256,2.7182052681166424,0.9349548918915018,2.015446076919883,1.8062970438021568,3.1659561133115135,1.687197023471532,1.4429531440284655,2.205986771663012,2.8711066646809624,14.640355071795268,2.560770201157212,2.2971299898550113
375000000,Krian,2,1,0,Tanpa perabotan,Tidak Ada,1,110,72,-7.40299,112.5873906,5.68090260756706,1.9083638113319348,1.678408623446373,13.409871719759343,1.9328564152842116,14.677130142466066,13.78695268856986,0.7341682060815213,1.1115735911385332,1.1595275548392323,22.126618765366466,1.0661518686873248,27.440987554532907
1290000000,Gedangan,3,3,0,Sebagian perabotan,Keamanan 24 jam,2,117,72,-7.3885665,112.7323259,0.2930570178332332,1.3085948145245216,0.5520177995546861,5.005422535411109,0.8848933354724824,3.2988314347579597,0.9969872133247867,0.8187913078941792,0.5320641333813662,5.621226095304045,4.300310278984402,1.1257633886221257,
600000000,Buduran,2,1,1,"Air, Sebagian perabotan, Listrik, Fully fenced","Keamanan, Keamanan 24 jam",1,36,73,-7.4220375,112.751077,2.018592748677275,3.4267801173517043,3.8932123100654605,4.006138252553279,4.568074377959044,6.498017606614517,5.211334847760615,2.0886185053304196,6.132908948814125,7.0768475669541075,6.307172206681321,6.132908948814125,8.951967361665295
2700000000,Waru,4,2,2,"Internet, Tangki air, Listrik, Dapur lengkap, Air, Sebagian perabotan","Keamanan, Keamanan 24 jam",1,36,73,-7.3525313,112.715721,1.6873976988881823,1.8985527494863381,2.0615354096340606,3.74598898425244,3.618243013336567,0.921637583976771,2.8562977029432646,0.3897960992812262,1.859962119057337,0.08478051782332716,6.728918468973438,2.1905436537754728,25.439230416756732
245000000,Sukodono,2,1,1,"Garasi, Tanpa perabotan, Kabel video",Tidak Ada,1,36,73,-7.4060912,112.6822027,0.3136827086549792,1.2211055934329562,2.4429837170921638,6.4089460370371425,1.9039582499733232,6.818456248819995,3.6611148224928485,1.1567630293716749,7.243043188308083,8.967545375593913,11.872767841397954,7.243043188308083,21.464250794654415
600000000,Buduran,2,1,0,Tanpa perabotan,Tidak Ada,1,36,73,-7.436595,112.694927,2.3052826352181146,1.0910807981993018,3.925477366037864,3.5038469898966853,4.093047567275763,2.540693503956377,3.146910148998192,25.70403532324605,5.674077190063765,6.67435079040842,15.58889553321888,4.631210220917077,27.31766660554964
590000000,Buduran,2,1,0,Tanpa perabotan,Tidak Ada,1,36,73,-7.4092906,112.760245,2.7061637879282956,5.351443088563859,1.5575699340418827,4.783861744766357,3.2344617389915493,7.730740560386964,5.023619704466735,2.5061214617311087,5.833042982601169,4.885351972710638,4.115676612437849,5.833042982601169,12.38062973461921
1050000000,Gedangan,4,3,0,Tanpa perabotan,Tidak Ada,2,36,73,-7.3948237,112.7311082,1.1249079965370918,0.8023908851075188,0.7514140683626783,4.156926144250334,1.4994056854227806,3.6844045139537047,0.14172317143940036,1.1045653967880642,1.1189759559849985,6.00679917449979,5.21772034324461,1.1189759559849985,
1300000000,Balongbendo,6,2,0,Tanpa perabotan,"Keamanan, Taman",1,54,73,-7.4217,112.5322,13.817733754985147,5.633311883721431,6.851203125442745,20.825657647822325,7.105650917280584,21.494939892249818,19.873578324884207,1.7874400151432508,3.8789929303946247,6.643186608307286,29.542404693429454,3.8741381917402107,34.85677348259587
1410000000,Gedangan,3,2,2,"Air, Tanpa perabotan, Listrik",Keamanan 24 jam,2,73,73,-7.3784822,112.7365884,2.876395829658496,3.2795076555830542,2.501210181565545,4.679555201036755,3.0999751753005222,2.1965551355288593,2.4264666563896684,3.033873147722219,2.747145973209406,4.518949796074944,2.2064783470767146,2.6402900407025025,
1380000000,Gedangan,3,3,3,"Internet, Air, Tanpa perabotan, Halaman, Listrik","Keamanan, Keamanan 24 jam",1,73,73,-7.3885636,112.732315,0.2930570178332332,1.3085948145245216,0.5520177995546861,5.005422535411109,0.8848933354724824,3.2988314347579597,0.9969872133247867,0.8187913078941792,0.5320641333813662,5.621226095304045,4.300310278984402,1.1257633886221257,
200000000,Candi,2,2,2,"Internet, Listrik, Air, Tanpa perabotan",Tidak Ada,1,73,73,-7.4867001,112.7107433,1.6349010026723119,2.373990568968064,2.7241284502458885,2.4339542152697407,2.6108754079309224,4.606626005075686,5.042324489416407,1.7170317883160184,2.896736352815522,2.733547452633081,16.483178487622382,2.810223731613285,13.016179138221954
200000000,Krian,2,1,1,"Internet, Air, Tanpa perabotan, Halaman, Listrik","Keamanan, Taman, Area anak-anak, Keamanan 24 jam",1,100,73,-7.4204349,112.5888673,8.74203052715643,2.381211621597366,1.2834409620150533,16.60999355845149,0.8361718057491617,15.64684007251118,14.025478505145585,1.9529905065981257,2.0341305210226026,1.606918392756088,24.813777478046116,1.8542653457275433,30.12814626721255
1850000000,Sedati,3,3,0,Tanpa perabotan,Tidak Ada,2,100,73,-7.367143,112.773136,3.01692681607586,3.344360620952581,3.2855276643146425,5.03902826552628,2.9846060520745237,6.518159851736962,2.374498743188091,2.4026405075446555,7.17923562375049,4.6755874882030515,4.6755874882030515,7.17923562375049,5.772228222372746
490000000,Taman,3,2,2,"Internet, Listrik, Air, Tanpa perabotan",Keamanan 24 jam,1,74,74,-7.3672397,112.7019466,0.9518799761565196,2.445240081774674,2.6515513577488456,3.3903662191652977,1.7077788621204855,3.4763845694283644,1.4453841342594287,1.6730705170237425,3.292229384538614,3.2756623576503823,7.545128369151448,3.36552637015475,23.534872963389546
450000000,Sedati,2,1,0,"Air, Tanpa perabotan, Listrik",Keamanan,1,36,75,-7.4057354,112.7613933,2.5065411140907705,5.029552198919072,1.2356790443970957,4.461970855121569,2.912570849346763,7.408849670742178,4.701728814821947,2.9293841300495416,5.511152092956382,4.563461083065851,3.7937857227930625,5.511152092956382,12.058738844974425
550000000,Sukodono,2,1,0,"Air, Tanpa perabotan, Listrik",Keamanan,1,36,75,-7.4254371,112.6815302,1.2491533358542188,1.5624612607928463,0.2980868452111864,5.058759615831,1.9156152848552148,4.09560612989069,3.199511200066119,22.23899092078231,7.228989815998078,7.956570557864562,13.039814840611445,6.186122846851393,23.92049836330257
700000000,Sukodono,2,2,0,"Garasi, Air, Sebagian perabotan, AC, Listrik","Keamanan, Keamanan 24 jam",2,36,75,-7.3949365,112.6771915,1.3787604167178156,3.414241133348042,4.446254911633,6.4303509955719,0.818955663569262,8.839947886734874,3.782524503425922,1.891629489566985,6.719365122680228,8.443867309966057,11.349089775770098,6.719365122680228,20.43647376854097
2100000000,Buduran,7,4,0,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Teras","Keamanan, Keamanan 24 jam",2,36,75,-7.4355145,112.6987914,5.186765173836613,4.83707162830146,0.9427302597357755,2.735945260912727,0.7611380407273022,3.63867397280333,2.3790084200142334,23.705134853306173,4.906175461079807,5.804579059741861,13.139097972045214,3.863308491933119,25.31876613560976
599900000,Waru,3,1,0,Tanpa perabotan,Tidak Ada,1,36,75,-7.3603867,112.74025,2.7881848452911253,2.345092731935752,2.8039593528782594,3.233092452246797,3.4863818545777328,2.9282330515985024,2.6501353092509903,1.9091210055961438,3.761884889082696,5.238193156761016,3.948341091688041,3.761884889082696,
1600000000,Waru,8,3,0,Tanpa perabotan,Tidak Ada,2,36,75,-7.365102,112.7196817,0.5491252006724288,0.365902993481487,2.4763140130598025,3.97119082459861,2.4413989124259285,1.7430590424907904,1.5556203397180142,0.952478236308617,2.5880627916185985,2.03389041693323,5.606885942339516,4.3280487115211015,24.43595055382732
451000000,Buduran,2,1,1,"AC, Dapur lengkap, Ruang layanan, Alarm, Perapian, Listrik, Tanpa perabotan, Deck, Balkon, Kabel video, Tangki air, Lemari pakaian bawaan, Air, Rubanah, Teras, Wifi","Gym, Area anak-anak, Taman, Akses bagi penyandang disabilitas, Keamanan 24 jam, Kolam renang, Sauna, Pramutamu, Lapangan tenis, Spa",1,40,75,-7.425129,112.7230909,1.9103003698000902,1.3979537096236054,1.1061051005356428,1.0526762945523878,2.292918065434631,2.740648466165926,2.107458689324181,1.941617938784703,5.114345547745976,5.4945153920255425,8.711963206887251,4.531137011819095,22.156650809373637
400000000,Sedati,2,1,1,"Garasi, AC, Air, Tanpa perabotan, Fully fenced, Internet, Halaman, Listrik, Teras","Keamanan, Area anak-anak, Panggang, Lapangan tenis, Cctv, Taman, Rumah jaga, Keamanan 24 jam",1,40,75,-7.3717382,112.7637336,1.055519877025291,2.530923798102005,2.379729331388422,5.851397800947302,0.9257784557090415,4.842332909048748,1.4579604227115026,0.3438129111791732,5.271921530692562,2.61675989183757,1.7440892700706567,5.39617650965365,7.514619112655263
850000000,Taman,3,1,0,"Garasi, Dapur lengkap, Ruang layanan, Listrik, Wifi, Internet, Halaman, Air, Tanpa perabotan","Keamanan, Keamanan 24 jam, Taman",2,40,75,-7.374592,112.6395609,1.190093852345368,5.96179749920647,6.710333353801794,6.774313454167846,5.944511024317173,10.004695360359218,8.39538533129161,1.006884371467139,2.9734157035168227,7.866903415736353,15.491060499774964,2.9734157035168227,
471050000,Krian,2,1,1,"Pemandangan panorama, Halaman, Tangki air, Air, Teras, Kabel video, Ruang layanan, Ruang kantor, Tanpa perabotan, Wifi","Keamanan, Sauna, Lapangan tenis, Spa, Kolam renang, Taman atap, Keamanan 24 jam",1,40,75,-7.40299,112.5873906,5.68090260756706,1.9083638113319348,1.678408623446373,13.409871719759343,1.9328564152842116,14.677130142466066,13.78695268856986,0.7341682060815213,1.1115735911385332,1.1595275548392323,22.126618765366466,1.0661518686873248,27.440987554532907
1100000000,Waru,2,1,0,"Air, Tanpa perabotan, Listrik",Keamanan 24 jam,1,43,75,-7.3546904,112.7872976,4.218107970832714,3.5587053542857845,3.7377855157235804,2.707733586358509,1.9003538898143644,8.36767747655947,2.0443649600342235,0.26143335930175593,7.011233868248892,4.935513032739289,4.907890981972782,6.99237471766725,2.1321177921070626
315000000,Sidoarjo,2,1,1,"Garasi, Halaman, Teras, Pemandangan panorama, Tanpa perabotan","Keamanan, Area anak-anak, Keamanan 24 jam, Kolam renang, Rumah jaga",1,43,75,-7.4283263,112.5036493,15.56396634376032,9.831131806275806,11.015213491715064,24.98966417742441,6.611942368026896,25.023101503486277,23.401739936120666,3.008475539182018,5.3804531600062955,10.841006530861659,33.70641122303152,5.3804531600062955,39.02078001219795
564000000,Krembung,2,1,1,"Internet, Pemandangan panorama, Halaman, Air, Tanpa perabotan, Wifi, AC, Kabel video, Tangki air, Listrik, Teras","Keamanan, Gym, Taman, Akses bagi penyandang disabilitas, Cctv, Area anak-anak, Rumah jaga, Keamanan 24 jam",1,43,75,-7.50875445,112.6226665,4.047952020812177,10.390887302083632,11.026313884483448,10.243300529016283,8.071318606008576,14.294882158460563,9.489830731736859,9.12792718793622,7.255431005340285,14.434849740567536,26.84448635977937,7.255431005340285,21.431411430207987
564000000,Jabon,2,1,1,"Internet, Pemandangan panorama, Halaman, Air, Tanpa perabotan, Wifi, AC, Kabel video, Tangki air, Listrik, Teras","Keamanan, Gym, Taman, Rumah jaga, Keamanan 24 jam, Cctv, Area anak-anak, Panggang, Akses bagi penyandang disabilitas",1,43,75,-7.5480009,112.7312447,10.482708429352666,9.169476026636039,13.917906928238672,5.044478331054264,4.971086828859826,15.21807949851011,5.484787631629614,4.968070679648944,5.024964837735347,13.345000946067502,26.004981258177104,5.024964837735347,
1200000000,Candi,4,3,3,"Garasi, Tanpa perabotan, Balkon","Area anak-anak, Rumah jaga, Taman, Keamanan 24 jam",2,45,75,-7.46968659,112.6940749,4.435307052517522,3.385868643497274,2.2751240566429023,3.452448353526804,1.9602909187231254,4.575999675913692,2.301849908561411,1.485719571416493,3.413504344092001,2.681412042136819,15.940586020488128,3.9009393659086125,15.526433030484446
561100000,Buduran,1,1,1,"Garasi, Dapur lengkap, Halaman, Listrik, Fully fenced, Internet, Kabel video, Ruang kantor, Tanpa perabotan, Wifi","Keamanan, Kolam renang, Taman, Keamanan 24 jam, Cctv, Area anak-anak, Rumah jaga",1,45,75,-7.425129,112.7230909,1.9103003698000902,1.3979537096236054,1.1061051005356428,1.0526762945523878,2.292918065434631,2.740648466165926,2.107458689324181,1.941617938784703,5.114345547745976,5.4945153920255425,8.711963206887251,4.531137011819095,22.156650809373637
382000000,Waru,2,1,1,"Garasi, Kabel video, Ruang kantor, Tanpa perabotan, Fully fenced, Internet, Halaman, Listrik, Teras, Wifi","Keamanan, Kolam renang, Taman, Keamanan 24 jam, Cctv, Area anak-anak, Rumah jaga",1,45,75,-7.3503078,112.7674661,1.1043800195281273,1.2290062172207443,1.4454635210614053,3.972977345129623,0.373224262078175,5.970825656630798,4.2381937748698695,0.837264716423595,4.491888353118883,5.123691751677464,3.8935322545601827,4.47302920253724,5.266527027923425
382250000,Krembung,2,1,1,"Garasi, Dapur terpadu, Halaman, Air, Tanpa perabotan, Fully fenced, Internet, Kabel video, Ruang kantor, Listrik, Teras, Wifi","Keamanan, Kolam renang, Taman, Lapangan tenis, Cctv, Area anak-anak, Rumah jaga",1,45,75,-7.50875445,112.6226665,4.047952020812177,10.390887302083632,11.026313884483448,10.243300529016283,8.071318606008576,14.294882158460563,9.489830731736859,9.12792718793622,7.255431005340285,14.434849740567536,26.84448635977937,7.255431005340285,21.431411430207987
382350000,Porong,2,1,1,"Garasi, Dapur lengkap, Kabel video, Ruang kantor, Listrik, Teras, Wifi, Internet, Pemandangan panorama, Halaman, Air, Tanpa perabotan, Fully fenced","Keamanan, Kolam renang, Taman, Lapangan tenis, Cctv, Area anak-anak, Rumah jaga, Keamanan 24 jam",1,45,75,-7.5402368,112.69314,6.558201123842492,4.349073216121524,9.41107463817013,0.8957170240667418,0.9162561504355617,11.293572192999934,0.514138071615595,0.6162631083201825,1.226677013254889,9.420493640557325,23.17012467554663,1.226677013254889,
300000000,Krian,2,1,0,"Garasi, Tanpa perabotan, Listrik","Keamanan, Area anak-anak, Rumah jaga, Cctv, Taman, Keamanan 24 jam",1,50,75,-7.4035807,112.5985785,5.541533957827291,3.202466190198811,3.0738742253802402,13.270503070019576,3.226958794151089,13.44270902445857,13.023999907096908,2.0282705849483977,2.405675970005409,2.453629933706109,21.56767789340679,2.360254247554201,27.30161890479314
982000000,Taman,2,1,1,"Garasi, Halaman, Tanpa perabotan, Fully fenced, AC, Tangki air, Teras","Keamanan, Rumah jaga, Cctv, Keamanan 24 jam",1,50,75,-7.35563868,112.6926661,4.830898625560275,2.0863912493402395,1.7771602133473652,1.9657470806747024,1.495157803692804,3.7299322791768503,4.328471850071856,1.9055634153787608,1.819766727360267,2.8930752130234074,9.53721316417352,1.6498590237616535,
3200000000,Sidoarjo,3,3,1,"Dapur lengkap, Fully fenced, Lemari pakaian bawaan, Wifi","Gym, Rumah jaga, Taman, Keamanan 24 jam",1,55,75,-7.44977187,112.7015496,1.418867546113402,1.3473282165336105,1.6196508465489468,1.1611435311078238,1.125437344093236,1.7112317906415684,0.8042066902093296,2.8773550012846476,2.9627882173951483,3.9766351559257362,13.48333016014807,2.288506762128217,0.5015150382374634
150000000,Tulangan,2,1,1,"Air, Tanpa perabotan, Listrik",Tidak Ada,1,60,75,-7.4618085,112.6571111,5.18494520108681,4.468626007444203,3.6280764022470295,7.849980262061088,4.15962189802023,6.8966446762241445,4.585314065789997,1.729689705699799,2.9166486853949376,7.614505313450899,19.44624887754296,3.0692231071834883,17.99900495892379
450000000,Sidoarjo,3,1,0,Tanpa perabotan,Tidak Ada,1,60,75,-7.4497718,112.7015495,1.418867546113402,1.3473282165336105,1.6196508465489468,1.1611435311078238,1.125437344093236,1.7112317906415684,0.8042066902093296,2.8773550012846476,2.9627882173951483,3.9766351559257362,13.48333016014807,2.288506762128217,0.5015150382374634
460000000,Prambon,2,1,1,"Air, Tanpa perabotan, Listrik",Tidak Ada,1,62,75,-7.449034,112.569756,7.138616351746411,4.7868697704132535,4.540622793802183,17.86388383199561,4.4604315955088305,16.90073034605531,15.195540316095775,5.020796996470911,3.0567349257699266,4.925915876815228,27.881583967918903,2.718587471276285,25.14395450908533
564000000,Sukodono,2,1,1,"Garasi, AC, Dapur terpadu, Kabel video, Ruang layanan, Lemari pakaian bawaan, Air, Rubanah, Fully fenced, Internet, Pemanasan, Pemandangan panorama, Halaman, Tangki air, Ruang kantor, Listrik, Teras, Wifi","Keamanan, Gym, Area anak-anak, Pustaka, Taman atap, Rumah jaga, Lapangan tenis, Spa, Cctv, Kolam renang, Sauna, Taman, Panggang, Akses bagi penyandang disabilitas, Keamanan 24 jam",1,70,75,-7.41033202,112.6942191,1.1511382150920009,2.300227102837356,2.7705010627048012,4.892498361736606,3.0016980417824475,6.520845839793763,1.190008031251321,1.2594961846168335,5.769179862836793,9.334337459209769,10.398904515926667,5.769179862836793,22.31142248736463
969000000,Candi,3,2,0,"Garasi, Dapur terpadu, Kabel video, Listrik, Teras, Internet, Pemandangan panorama, Air, Tanpa perabotan, Wifi","Keamanan, Kolam renang, Taman, Rumah jaga, Keamanan 24 jam, Cctv, Area anak-anak, Panggang, Lapangan tenis",2,75,75,-7.4578412,112.6839275,2.5176961658931023,1.8013769722504955,1.9576490007679659,4.228586126620801,0.6469904609923341,3.5128247811912856,1.0806362068162174,1.1797858886161299,4.437486890427964,4.101873876423003,16.77899984234925,4.781153483990573,16.496573672957247
775000000,Waru,3,1,1,"Air, Tanpa perabotan, Listrik, Fully fenced","Rumah jaga, Keamanan 24 jam",1,75,75,-7.3480732,112.7539777,1.0336455445238484,0.3022384623923378,1.3103772471665096,2.5611274068463987,0.9883198432484893,4.483901990269731,2.337696499933946,1.9176386744699816,3.1001496059169615,4.576457873595281,5.046608708665272,3.081290455335319,0.7220479367048006
585000000,Taman,3,2,0,"Garasi, AC, Tangki air, Listrik, Teras, Internet, Halaman, Air, Tanpa perabotan, Wifi",Taman,1,75,75,-7.3682573,112.7077638,0.5824842555317944,1.7900846992903023,3.5155132482973235,4.187892237212175,0.6988228295769334,2.782258277728313,2.4744183964715685,0.6641144844801905,3.8850457828572957,2.811413221486452,6.646085177577038,3.9583427684734316,22.771063973083955
950000000,Sukodono,2,1,0,"Garasi, Tangki air, Listrik, Halaman, Air, Wifi",Taman,1,75,75,-7.3673611,112.7042937,0.4862648906512942,1.9796249962694485,2.8824928537640417,3.826017334908691,1.24216377661526,3.2156863837974967,2.112543494168084,1.207455431518517,3.5231708805538107,2.9712317714011656,7.079513283646221,3.5964678661699465,22.88311720859777
575000000,Taman,3,1,0,"Garasi, Air",Tidak Ada,1,75,75,-7.3654212,112.7087058,0.7897919365874334,1.498958732571566,3.2750366339327885,4.218561115077437,1.0105222209791718,2.9840448281614087,2.5050872743368293,1.0859661044057771,3.9157146607225575,2.490565507703284,6.847871728010133,3.6137212497664035,23.082763364486198
610000000,Buduran,3,1,1,"Garasi, Tangki air, Listrik, Teras, Ruang layanan, Air, Tanpa perabotan",Tidak Ada,1,75,75,-7.42024,112.73192,2.873877472307092,0.7153146969287987,2.462603541564802,1.930760854254024,2.317689868477328,3.943814282374249,3.3106245055325045,3.196884041047444,4.107010356840077,6.697681208233866,8.106147683393694,4.107010356840077,22.181422612416338
400000000,Sedati,2,1,0,Tanpa perabotan,Tidak Ada,1,75,75,-7.4169222,112.7740856,4.931783939054364,7.577063239689925,3.78319008516795,5.000382443285365,5.4600818901176185,10.881716975297985,7.249239855592798,4.98615146712189,8.05866313372724,5.939091069575934,5.939091069575934,8.05866313372724,13.007773270048512
370000000,Taman,2,1,0,Tanpa perabotan,Tidak Ada,1,130,75,-7.3589157,112.6810879,3.9588870313689504,1.8922879611273187,1.7269925455652768,1.860381440561247,1.6307702969247724,5.065770284948138,3.45646025588053,1.2344084776832336,2.750366669974466,4.228913218794694,10.552135424363875,2.580458966375853,
1400000000,Waru,3,3,0,"AC, Air, Fully fenced, Tangki air, Sebagian perabotan",Keamanan 24 jam,1,135,75,-7.3503078,112.7674661,1.1043800195281273,1.2290062172207443,1.4454635210614053,3.972977345129623,0.373224262078175,5.970825656630798,4.2381937748698695,0.837264716423595,4.491888353118883,5.123691751677464,3.8935322545601827,4.47302920253724,5.266527027923425
1350000000,Waru,4,3,3,"Garasi, Air, Sebagian perabotan, AC, Listrik",Tidak Ada,2,152,76,-7.3434451,112.7685874,1.3773391833947835,1.996591986447833,2.1701114603409626,3.593820910175113,1.4414149160324587,6.581760473425328,0.3849449750522403,1.6279901425770593,5.102823169913415,5.914417177830931,5.79397830578939,5.083964019331772,5.1011870397206005
